ID,SKU,Name,Manufacturer,Current Category,Suggested Category,Reason,Requires FFL
"145199","26928","RUGER AMERICAN 450BSH 22"" GWC 3RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145257","36924","RUGER AMERICAN 6.5CRD 16.1"" CAMO 4RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145196","26925","RUGER AMERICAN 6.5CRD 22"" GWC 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145258","36925","RUGER AMERICAN 6.5PRC 24"" CAMO 3RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145212","26996","RUGER AMERICAN HNTR 6.5CRD 18"" 5RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145130","16933","RUGER AMERICAN PKG 3006SP 22"" MBLK","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145207","26971","RUGER AMERICAN PRED 204RUG 22"" AI","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145019","06945","RUGER AMERICAN PRED 22-250 22"" ROT","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145133","16953","RUGER AMERICAN PRED 6.5CM 22"" GRN RT","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145208","26973","RUGER AMERICAN PRED 6.5CRD 22"" AI","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145020","06973","RUGER AMERICAN PRED 6.5CRD 22"" RT","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145135","16977","RUGER AMERICAN PRED 6.5CRD 22"" RT LH","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145193","26922","RUGER AMERICAN PRED 6.5GRN 22"" AR","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145202","26948","RUGER AMERICAN PRED 6MMCRD 22"" AI","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145047","08350","RUGER AMERICAN RF 17 HMR 18"" BL 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145039","08312","RUGER AMERICAN RF 17HMR 18"" 9RD TB","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145038","08311","RUGER AMERICAN RF 17HMR 22"" BL 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145042","08322","RUGER AMERICAN RF 22WMR 18"" 9RD TB","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145046","08349","RUGER AMERICAN RF 22WMR 18"" BL 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145041","08321","RUGER AMERICAN RF 22WMR 22"" BL 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145040","08313","RUGER AMERICAN RF CMP 17HMR 18"" 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145043","08323","RUGER AMERICAN RF CMP 22WMR 18"" 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145079","08530","RUGER AR-556 300BLK 16"" BLK 30RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145087","08555","RUGER AR-556 300BLK 16.1"" 30RD DVRDE","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145076","08515","RUGER AR-556 556N 16.1"" 30RD BLK MOE","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145084","08542","RUGER AR-556 556NATO 16"" BLK 30R MLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145078","08529","RUGER AR-556 556NATO 16"" MLOK 30RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145074","08500","RUGER AR-556 556NATO 16.1"" BLK 30RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145086","08552","RUGER AR-556 MPR 223WYLDE 10RD KRPTK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145080","08532","RUGER AR-556 MPR 350LEG 16"" 5RD BLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145077","08522","RUGER AR-556 MPR 450BUSH 18.63"" 5RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145081","08535","RUGER AR-556 MPR 556 18"" BLK 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145075","08514","RUGER AR-556 MPR 556 18"" BLK 30RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145082","08538","RUGER AR-556 MPR 556 18"" USA 30RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145083","08540","RUGER AR556 556NATO 18"" 30RD ROSEGLD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145085","08548","RUGER AR556 MPR 223WYLD 18"" 30RD BLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145338","47118","RUGER GUIDE GUN 30-06 20"" MT 4RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145340","47125","RUGER GUIDE GUN 375RUG 20"" MT 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145339","47124","RUGER GUIDE GUN 375RUG 20"" MT 3RD LH","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145341","47130","RUGER GUIDE GUN 416RUG 20"" MT 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145363","57155","RUGER HKWEYE FTW 300WM 24"" SS 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145365","57157","RUGER HKWEYE FTW 375RUG 22"" SS 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145360","57152","RUGER HKWEYE FTW 6.5CM 24"" SS 4RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145366","57161","RUGER HKWEYE FTW 6.5CM 24"" SS 4RD LH","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145368","57163","RUGER HKWEYE FTW 6.5PRC 24 SS 4RD LH","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145361","57153","RUGER HKWEYE FTW 6.5PRC 24"" SS 4RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145351","57108","RUGER HKWEYE WLNT 3006SPR 22"" SS 4R","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145348","57104","RUGER HKWEYE WLNT 6.5CRD 22"" SS 4RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145262","37186","RUGER HWKEYE AFR 375RUG 23"" BL 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145261","37185","RUGER HWKEYE AFR 416RUG 23"" BL 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145345","57100","RUGER HWKEYE ALSKN 375RUG 20"" SS 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145358","57125","RUGER HWKEYE HNTER 204RUG 24"" SS 5RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"141400","57120","RUGER HWKEYE HNTER 6.5CRD 22"" SS LH","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145353","57120-1","RUGER HWKEYE HNTER 6.5CRD 22"" SS LH","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145349","57105","RUGER HWKEYE HNTER 6.5PRC 22"" SS 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145357","57124-1","RUGER HWKEYE HNTER 7MMREM 24"" SS 3RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145355","57122","RUGER HWKEYE LRT 204RUG 26"" HB 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145344","47184","RUGER HWKEYE LRT 6.5CRD 26"" HB 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145141","17123","RUGER HWKEYE PRED 204RUG 24"" STS 5RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145140","17121","RUGER HWKEYE PRED 22-250 24"" STS 4RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145342","47139","RUGER HWKEYE PRED 6.5CRD 24"" 4RD LOP","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145336","47108","RUGER HWKEYE PRED 6.5CRD 24"" STS 4RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144985","05886","RUGER MINI-14 556NATO 18.5"" 5RD BL","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144986","05887","RUGER MINI-14 556NATO 18.5"" 5RD SS","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144989","05895","RUGER MINI-14 FLDG 5.56 18.5"" 20RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144976","05816","RUGER MINI-14 RNCH 5.56 18.5"" BL 20R","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144973","05801","RUGER MINI-14 RNCH 5.56 18.5"" BL 5RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144977","05817","RUGER MINI-14 RNCH 5.56 18.5"" ST 20R","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144974","05805","RUGER MINI-14 RNCH 5.56 18.5"" ST 5RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144982","05855","RUGER MINI-14 RNCH 556 18.5"" 5RD SYN","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144987","05888","RUGER MINI-14 TAC 556 16"" 20RD ATI","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144988","05889","RUGER MINI-14 TAC 556 16"" 20RD BRN","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144983","05864","RUGER MINI-14 TACT 300BLK 16"" 20RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144979","05847","RUGER MINI-14 TACT 5.56 16"" 20RD SYN","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144978","05819","RUGER MINI-14 TACT 5.56 16"" STS 20RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145068","08402","RUGER PREC RIMFIRE 17HMR 15RD 18"" BL","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145069","08403","RUGER PREC RIMFIRE 17HMR 9RD 18"" BLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145070","08404","RUGER PREC RIMFIRE 22WMR 15RD 18"" BL","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145071","08405","RUGER PREC RIMFIRE 22WMR 9RD 18"" BLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145142","18042","RUGER PRECISION 6.5PRC 26"" BLK 8RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145150","18106","RUGER PRECISION RFL 300WM 26"" 5RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145144","18096","RUGER PRECISION RFL 338 LAP 26"" 5RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145143","18095","RUGER PRECISION RFL 6.5CM 24"" 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145149","18105","RUGER PRECISION RFL 6.5PRC 26"" 8RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145147","18103","RUGER PRECISION RFL CS 6.5CM 26 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145146","18102-1","RUGER PRECISION RFL CS 6CM 26"" 10RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145145","18097","RUGER PRECISION RFL CS 6GT 26"" 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145152","18109","RUGER PRECISION RFL CS 6GT 26"" 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"174322","RUG90693","RUGER PRECISION RIFLE 30 MOA RAIL","Ruger","Rifles","Parts","Not an actual firearm - appears to be parts","true"
"145132","16950","RUGER RNCH 450BUSH 16.1 BLK 3RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145005","06803","RUGER SCOUT 308 16.1"" 10RD LAM","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145008","06829","RUGER SCOUT 308 16.1"" STS 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145006","06821","RUGER SCOUT 308 18.7"" 10RD LH","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145007","06822","RUGER SCOUT 308 18.7"" STS 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145010","06841","RUGER SCOUT 350LEG 16.5"" BLK 5RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145009","06837","RUGER SCOUT 450 16.1"" 4RD WALNUT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144958","05618","RUGER SFAR 6.5CM 20"" 10RD MOESL BLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144959","05619","RUGER SFAR 6.5CM 20"" 10RD PRS LT BLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144954","05612","RUGER SFAR 6.5CM 20"" 20RD MOESL BLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144955","05613","RUGER SFAR 6.5CM 20"" 20RD PRS LT BLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144960","05621","RUGER SFAR 7.62 16.1"" 20RD DSRT VRDE","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144956","05614","RUGER SFAR 7.62NATO 16.1"" 10RD MOESL","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144952","05610","RUGER SFAR 7.62NATO 16.1"" 20RD MOESL","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144957","05615","RUGER SFAR 7.62NATO 20"" 10RD MOESL","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144953","05611","RUGER SFAR 7.62NATO 20"" 20RD MOESL","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"153813","1103","Ruger 10/22 Carbine .22 LR 18.5"" Barrel 10-Round","Sturm, Ruger & Co.","Rifles","Parts","Not an actual firearm - appears to be parts","true"
"183072","13825","S&W M&P15 AXE SBR 556NATO 11.5"" 30RD","Smith & Wesson","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
